  1000 119
 100.
   7840.0   -9.9522  -10.1524   -7.9633  -21.8021
   7860.0   -9.8963  -10.0281   -7.9737  -21.8411
   7880.0   -9.7538   -9.9036   -7.9841  -21.8801
   7900.0   -9.5493   -9.7819   -7.9944  -21.9193
   7920.0   -9.3144   -9.6652   -8.0048  -21.9583
   7940.0   -9.0737   -9.5531   -8.0150  -21.9973
   7960.0   -8.8404   -9.4441   -8.0254  -22.0364
   7980.0   -8.6100   -9.3370   -8.0356  -22.0754
   8000.0   -8.3690   -9.2301   -8.0460  -22.1144
   8020.0   -8.1165   -9.1234   -8.0564  -22.1535
   8040.0   -7.8737   -9.0205   -8.0666  -22.1925
   8060.0   -7.6777   -8.9261   -8.0770  -22.2315
   8080.0   -7.5658   -8.8448   -8.0874  -22.2706
   8100.0   -7.5557   -8.7818   -8.0977  -22.3096
   8120.0   -7.6299   -8.7396   -8.1081  -22.3486
   8140.0   -7.7483   -8.7159   -8.1183  -22.3876
   8160.0   -7.8765   -8.7059   -8.1287  -22.4266
   8180.0   -7.9889   -8.7053   -8.1390  -22.4656
   8200.0   -8.0584   -8.7095   -8.1494  -22.5047
   8220.0   -8.0553   -8.7146   -8.1598  -22.5437
   8240.0   -7.9636   -8.7179   -8.1701  -22.5827
   8260.0   -7.8019   -8.7171   -8.1805  -22.6218
   8280.0   -7.6150   -8.7102   -8.1908  -22.6608
   8300.0   -7.4553   -8.6947   -8.2012  -22.6998
   8320.0   -7.3596   -8.6706   -8.2116  -22.7388
   8340.0   -7.3299   -8.6436   -8.2220  -22.7778
   8360.0   -7.3245   -8.6219   -8.2323  -22.8168
   8380.0   -7.2934   -8.6132   -8.2427  -22.8558
   8400.0   -7.2406   -8.6260   -8.2531  -22.8948
   8420.0   -7.2108   -8.6634   -8.2635  -22.9339
   8440.0   -7.2359   -8.7158   -8.2739  -22.9729
   8460.0   -7.3134   -8.7681   -8.2842  -23.0119
   8480.0   -7.4197   -8.8066   -8.2946  -23.0509
   8500.0   -7.5258   -8.8158   -8.3050  -23.0899
   8520.0   -7.5973   -8.7885   -8.3154  -23.1289
   8540.0   -7.5980   -8.7360   -8.3258  -23.1679
   8560.0   -7.5117   -8.6776   -8.3361  -23.2069
   8580.0   -7.3680   -8.6311   -8.3465  -23.2459
   8600.0   -7.2262   -8.6159   -8.3569  -23.2849
   8620.0   -7.1232   -8.6432   -8.3673  -23.3239
   8640.0   -7.0606   -8.7055   -8.3777  -23.3629
   8660.0   -7.0364   -8.7872   -8.3881  -23.4019
   8680.0   -7.0626   -8.8741   -8.3985  -23.4408
   8700.0   -7.1414   -8.9508   -8.4089  -23.4798
   8720.0   -7.2513   -9.0073   -8.4193  -23.5188
   8740.0   -7.3677   -9.0457   -8.4297  -23.5578
   8760.0   -7.4720   -9.0730   -8.4401  -23.5968
   8780.0   -7.5465   -9.0957   -8.4506  -23.6358
   8800.0   -7.5719   -9.1207   -8.4610  -23.6748
   8820.0   -7.5330   -9.1528   -8.4714  -23.7138
   8840.0   -7.4404   -9.1915   -8.4820  -23.7528
   8860.0   -7.3427   -9.2341   -8.4924  -23.7917
   8880.0   -7.2937   -9.2784   -8.5028  -23.8307
   8900.0   -7.3172   -9.3221   -8.5133  -23.8697
   8920.0   -7.3982   -9.3634   -8.5237  -23.9087
   8940.0   -7.5054   -9.4025   -8.5342  -23.9477
   8960.0   -7.6177   -9.4402   -8.5446  -23.9867
   8980.0   -7.7242   -9.4773   -8.5550  -24.0256
   9000.0   -7.8232   -9.5146   -8.5654  -24.0646
   9020.0   -7.9191   -9.5527   -8.5758  -24.1036
   9040.0   -8.0121   -9.5917   -8.5863  -24.1425
   9060.0   -8.0982   -9.6314   -8.5967  -24.1815
   9080.0   -8.1779   -9.6716   -8.6071  -24.2205
   9100.0   -8.2559   -9.7121   -8.6176  -24.2594
   9120.0   -8.3327   -9.7527   -8.6280  -24.2984
   9140.0   -8.3999   -9.7935   -8.6386  -24.3374
   9160.0   -8.4433   -9.8341   -8.6490  -24.3763
   9180.0   -8.4496   -9.8745   -8.6596  -24.4153
   9200.0   -8.4293   -9.9144   -8.6700  -24.4543
   9220.0   -8.4283   -9.9539   -8.6804  -24.4932
   9240.0   -8.4815   -9.9932   -8.6910  -24.5322
   9260.0   -8.5760  -10.0327   -8.7014  -24.5712
   9280.0   -8.6821  -10.0729   -8.7120  -24.6101
   9300.0   -8.7843  -10.1141   -8.7224  -24.6491
